time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
0.00  -1.092 0.424  -0.318 
2.30  -0.261 0.227  -0.428 0.13           0.64           0.65            74.77         86.84         86.90          0.31        0.70        0.71         24.44          65.96          66.38           50.33         20.88         20.52          
2.33  -0.267 0.229  -0.465 0.21           1.11           1.11            159.23        100.01        99.98          0.09        1.10        1.10         52.18          87.03          87.03           107.04        12.98         12.95          
2.37  -0.262 0.225  -0.491 0.19           0.79           0.80            -37.87        79.32         79.43          0.41        0.88        0.88         -16.07         63.03          63.28           -21.80        16.29         16.16          
2.40  -0.260 0.230  -0.519 0.14           0.85           0.86            63.84         85.91         85.96          0.33        0.91        0.91         21.71          69.93          70.13           42.13         15.98         15.83          
2.43  -0.262 0.249  -0.548 0.58           0.86           1.03            94.79         93.23         92.68          0.61        0.88        1.05         70.72          76.75          78.95           24.07         16.47         13.73          
2.47  -0.262 0.248  -0.573 0.02           0.75           0.75            -138.11       91.15         91.15          0.24        0.79        0.79         -3.31          72.71          72.71           -134.80       18.45         18.44          
2.50  -0.271 0.268  -0.602 0.64           0.90           1.07            113.61        106.57        103.82         0.58        0.86        1.04         90.53          90.36          90.30           23.08         16.21         13.52          
2.53  -0.279 0.283  -0.633 0.51           0.96           1.06            117.23        104.06        102.69         0.45        0.93        1.04         87.95          89.00          89.10           29.29         15.06         13.59          
2.57  -0.282 0.295  -0.662 0.36           0.89           0.96            103.80        95.60         95.20          0.39        0.90        0.97         65.22          79.56          80.29           38.58         16.04         14.91          
2.60  -0.316 0.325  -0.681 1.38           1.18           1.49            138.96        151.30        134.20         1.20        0.97        1.33         131.10         144.20         126.44          7.86          7.09          7.76           
2.63  -0.321 0.346  -0.710 0.65           0.88           1.09            103.15        99.64         97.82          0.64        0.88        1.08         80.82          83.30          84.57           22.33         16.35         13.25          
2.67  -0.346 0.369  -0.726 1.03           0.90           1.13            137.46        147.83        131.95         0.86        0.70        0.98         126.14         136.81         121.06          11.32         11.02         10.89          
2.70  -0.366 0.388  -0.740 0.81           0.72           0.91            135.39        143.63        129.09         0.66        0.54        0.78         119.86         127.55         114.70          15.53         16.07         14.39          
2.73  -0.388 0.387  -0.735 0.68           0.70           0.70            -177.11       -167.30       167.00         0.43        0.46        0.46         -175.43        -160.37        159.93          -1.68         -6.93         7.07           
2.77  -0.412 0.405  -0.736 0.90           0.72           0.90            143.11        177.24        143.06         0.72        0.47        0.72         131.04         175.78         130.98          12.07         1.46          12.07          
