time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
2.97  -0.540 0.473  -0.196 0.25           0.34           0.40            128.72        117.53        113.60         0.22        0.32        0.37         65.20          73.29          75.87           63.52         44.24         37.73          
3.00  -0.546 0.483  -0.215 0.36           0.59           0.67            117.50        106.37        104.35         0.33        0.57        0.66         75.48          81.68          82.75           42.02         24.69         21.61          
3.03  -0.556 0.498  -0.226 0.54           0.46           0.65            124.37        131.65        118.47         0.45        0.35        0.57         97.29          99.45          95.79           27.08         32.20         22.67          
3.07  -0.557 0.504  -0.244 0.19           0.53           0.57            95.44         91.89         91.78          0.30        0.58        0.61         38.49          66.50          67.66           56.95         25.39         24.13          
3.10  -0.558 0.508  -0.259 0.13           0.44           0.46            112.58        96.29         96.08          0.23        0.48        0.50         30.01          65.34          66.07           82.57         30.95         30.02          
3.13  -0.565 0.525  -0.275 0.54           0.52           0.72            110.52        111.39        105.14         0.51        0.49        0.70         83.15          82.84          85.04           27.37         28.55         20.10          
3.17  -0.564 0.527  -0.295 0.05           0.61           0.61            62.30         87.62         87.63          0.28        0.67        0.67         9.89           65.62          65.69           52.41         22.00         21.94          
3.20  -0.564 0.529  -0.308 0.05           0.38           0.38            101.44        91.61         91.59          0.25        0.45        0.45         12.40          57.74          57.99           89.04         33.87         33.61          
3.23  -0.564 0.522  -0.330 0.21           0.68           0.71            -91.11        90.34         90.33          0.32        0.72        0.75         -40.17         70.02          70.84           -50.94        20.32         19.49          
3.27  -0.567 0.517  -0.352 0.17           0.65           0.67            -122.55       97.98         97.80          0.21        0.67        0.68         -41.68         76.14          76.45           -80.87        21.85         21.35          
3.30  -0.559 0.491  -0.373 0.83           0.66           1.03            -73.19        68.85         76.61          0.93        0.79        1.12         -58.27         51.64          64.02           -14.91        17.21         12.58          
3.33  -0.553 0.460  -0.396 0.94           0.72           1.17            -78.36        74.72         80.66          1.02        0.83        1.24         -64.54         57.73          69.18           -13.83        17.00         11.48          
3.37  -0.545 0.450  -0.418 0.37           0.70           0.76            -51.82        71.22         72.67          0.56        0.82        0.87         -31.13         54.40          56.69           -20.69        16.82         15.97          
3.40  -0.535 0.412  -0.441 1.18           0.76           1.36            -74.18        64.95         76.38          1.27        0.89        1.44         -63.26         50.28          66.69           -10.92        14.68         9.69           
3.43  -0.532 0.396  -0.470 0.50           0.87           1.00            -79.53        83.98         84.77          0.60        0.93        1.05         -55.30         68.44          71.06           -24.23        15.54         13.71          
3.47  -0.520 0.366  -0.497 0.97           0.89           1.26            -68.03        66.01         73.36          1.08        1.02        1.35         -55.68         53.02          63.17           -12.35        12.99         10.19          
3.50  -0.510 0.349  -0.513 0.59           0.58           0.77            -59.42        58.66         67.02          0.75        0.74        0.90         -42.75         41.89          52.17           -16.67        16.77         14.85          
3.53  -0.501 0.316  -0.514 1.02           0.25           1.02            -75.73        6.62          75.74          1.11        0.50        1.11         -63.15         3.34           63.16           -12.58        3.28          12.58          
3.57  -0.491 0.294  -0.519 0.71           0.34           0.73            -64.54        24.12         65.03          0.85        0.57        0.86         -49.19         13.87          49.82           -15.35        10.25         15.21          
3.60  -0.486 0.276  -0.512 0.57           0.26           0.60            -73.72        -51.83        74.69          0.68        0.46        0.71         -53.11         -26.34         54.87           -20.61        -25.49        19.82          
3.63  -0.491 0.271  -0.489 0.23           0.71           0.73            -137.03       -103.82       103.48         0.18        0.70        0.71         -63.28         -83.42         83.58           -73.76        -20.40        19.90          
3.67  -0.496 0.243  -0.476 0.85           0.41           0.93            -100.07       -111.15       99.17          0.84        0.40        0.93         -83.07         -75.17         83.70           -17.00        -35.98        15.47          
3.70  -0.513 0.231  -0.449 0.63           0.98           1.04            -145.56       -122.06       119.92         0.45        0.87        0.94         -127.04        -107.96        106.59          -18.52        -14.10        13.33          
3.73  -0.527 0.226  -0.417 0.44           1.04           1.05            -157.33       -112.90       112.58         0.23        0.97        0.98         -132.36        -99.14         99.00           -24.96        -13.76        13.58          
3.77  -0.548 0.221  -0.395 0.66           0.92           0.93            -168.06       -134.66       134.05         0.42        0.76        0.78         -160.98        -121.21        120.67          -7.09         -13.45        13.38          
3.80  -0.572 0.226  -0.371 0.70           1.00           1.01            169.07        -133.92       133.43         0.46        0.84        0.85         163.18         -121.60        121.17          5.89          -12.32        12.27          
3.83  -0.590 0.219  -0.350 0.60           0.85           0.87            -160.00       -131.59       130.18         0.37        0.71        0.74         -146.81        -116.27        115.16          -13.19        -15.31        15.02          
3.87  -0.609 0.235  -0.321 0.74           1.03           1.14            137.99        -122.14       118.67         0.58        0.92        1.05         121.14         -108.88        106.57          16.85         -13.26        12.10          
3.90  -0.620 0.234  -0.297 0.35           0.79           0.79            -172.08       -115.88       115.83         0.11        0.72        0.72         -153.43        -97.69         97.67           -18.64        -18.19        18.16          
3.93  -0.637 0.233  -0.276 0.50           0.79           0.79            -177.25       -128.85       128.82         0.25        0.66        0.66         -174.46        -111.76        111.75          -2.79         -17.09        17.08          
3.97  -0.642 0.243  -0.250 0.33           0.81           0.86            117.06        -100.60       99.97          0.31        0.80        0.85         70.87          -82.76         83.19           46.19         -17.85        16.77          
4.00  -0.654 0.255  -0.224 0.55           0.85           0.94            134.67        -116.78       114.20         0.41        0.77        0.86         108.98         -99.96         98.89           25.69         -16.82        15.31          
4.03  -0.656 0.250  -0.201 0.16           0.72           0.74            -106.56       -93.65        93.57          0.26        0.75        0.76         -37.12         -74.17         74.50           -69.44        -19.48        19.07          
4.07  -0.660 0.244  -0.173 0.23           0.83           0.86            -118.29       -97.59        97.37          0.25        0.84        0.86         -55.66         -80.40         80.67           -62.64        -17.19        16.70          
4.10  -0.655 0.233  -0.143 0.34           0.91           0.97            -66.49        -81.45        81.91          0.50        0.98        1.03         -38.99         -66.89         68.03           -27.50        -14.56        13.88          
4.13  -0.655 0.215  -0.117 0.54           0.78           0.95            -89.18        -89.44        89.54          0.60        0.82        0.98         -64.38         -71.80         74.83           -24.80        -17.64        14.71          
4.17  -0.650 0.199  -0.092 0.51           0.76           0.90            -74.10        -79.44        81.13          0.62        0.84        0.97         -51.45         -62.45         66.42           -22.65        -16.99        14.71          
4.20  -0.646 0.189  -0.069 0.33           0.69           0.75            -66.84        -79.10        80.04          0.49        0.78        0.84         -38.73         -60.68         62.89           -28.11        -18.41        17.15          
4.23  -0.628 0.172  -0.038 0.75           1.09           1.21            -43.53        -60.30        63.36          0.94        1.23        1.34         -33.01         -50.17         53.75           -10.52        -10.13        9.62           
4.27  -0.605 0.169  -0.013 0.69           1.02           1.02            -6.65         -47.60        47.76          0.94        1.20        1.21         -4.88          -38.77         38.93           -1.76         -8.83         8.83           
