time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
3.47  -0.682 0.339  0.036  0.23           0.61           0.63            45.73         74.87         75.40          0.44        0.72        0.74         21.78          55.23          56.22           23.96         19.64         19.18          
3.50  -0.681 0.336  0.019  0.08           0.51           0.52            -61.88        85.73         85.77          0.30        0.59        0.59         -13.98         60.68          60.91           -47.90        25.05         24.85          
3.53  -0.672 0.335  -0.001 0.26           0.65           0.65            -10.17        66.51         66.57          0.51        0.79        0.79         -5.22          49.54          49.63           -4.95         16.97         16.94          
3.57  -0.674 0.324  -0.027 0.33           0.79           0.86            -99.48        93.91         93.62          0.38        0.82        0.88         -58.79         76.09          77.09           -40.70        17.82         16.53          
3.60  -0.676 0.317  -0.053 0.21           0.77           0.79            -108.53       95.01         94.85          0.27        0.79        0.81         -47.60         76.56          76.98           -60.93        18.45         17.87          
3.63  -0.673 0.306  -0.087 0.36           1.03           1.08            -73.36        84.28         84.58          0.49        1.08        1.13         -44.14         70.96          71.88           -29.22        13.32         12.70          
3.67  -0.669 0.294  -0.124 0.36           1.13           1.18            -72.78        84.56         84.80          0.50        1.18        1.23         -44.04         72.38          73.11           -28.73        12.18         11.69          
3.70  -0.657 0.269  -0.164 0.84           1.24           1.45            -63.94        72.72         75.29          0.98        1.34        1.54         -50.64         62.44          66.24           -13.30        10.27         9.05           
3.73  -0.661 0.259  -0.203 0.34           1.18           1.22            -112.84       96.37         96.16          0.33        1.18        1.22         -69.16         84.24          84.43           -43.69        12.13         11.73          
3.77  -0.664 0.244  -0.238 0.45           1.04           1.13            -102.58       95.47         95.03          0.47        1.04        1.13         -71.20         81.69          82.35           -31.38        13.79         12.68          
3.80  -0.666 0.229  -0.273 0.45           1.08           1.17            -94.82        92.02         91.86          0.50        1.10        1.18         -64.73         78.84          79.69           -30.09        13.18         12.18          
