x_trail,y_trail,x_snout,y_snout,x_shoulder,y_shoulder,x_tailbase,y_tailbase,x_leftear,y_leftear,x_rightear,y_rightear,poly_x0,poly_y0,poly_x1,poly_y1,poly_x2,poly_y2,poly_x3,poly_y3,poly_x4,poly_y4
6.16182777777783,15.960520332955024,-2.4079803344725406,17.134415910050677,-3.7222588311088884,15.97103634396115,-11.576967184787236,14.846588959565034,-3.5386379543728026,17.21351417335304,-2.8459219916449,15.752438107052365,-2.4079803344725406,17.134415910050677,-3.5386379543728026,17.21351417335304,-11.576967184787236,14.846588959565034,-2.8459219916449,15.752438107052365,-2.4079803344725406,17.134415910050677
6.563686111111224,15.965428796716639,-1.9011915473088266,17.520301612647803,-3.252415810817979,16.37771194045608,-10.598107915581409,14.807480270798141,-3.009169520399155,17.634165171030407,-2.3624698269312603,16.094561602618242,-1.9011915473088266,17.520301612647803,-3.009169520399155,17.634165171030407,-10.598107915581409,14.807480270798141,-2.3624698269312603,16.094561602618242,-1.9011915473088266,17.520301612647803
7.003816666666808,15.965428796716639,-1.5029980780706182,17.604020402238177,-2.7895182942706924,16.45030913481841,-9.842132294379212,14.7595495275549,-2.536953122287173,17.72781784470017,-1.9404277180988174,16.156414959881758,-1.5029980780706182,17.604020402238177,-2.536953122287173,17.72781784470017,-9.842132294379212,14.7595495275549,-1.9404277180988174,16.156414959881758,-1.5029980780706182,17.604020402238177
7.290858333333404,15.99817790263408,-1.1706038994683468,17.31505027977196,-2.5451181613498193,16.413671545080238,-9.565941322157073,14.710061563027871,-2.2295350382486276,17.66725777290963,-1.6930673800998193,16.04311226509713,-1.1706038994683468,17.31505027977196,-2.2295350382486276,17.66725777290963,-9.565941322157073,14.710061563027871,-1.6930673800998193,16.04311226509713,-1.1706038994683468,17.31505027977196
7.730988888888987,15.99817790263408,-0.6613586588540556,17.237695642419762,-2.0422799167208723,16.380633379961992,-9.301629315863693,14.961028227934966,-1.7077682657876494,17.62692013302365,-1.2124323689778294,15.96051685230152,-0.6613586588540556,17.237695642419762,-1.7077682657876494,17.62692013302365,-9.301629315863693,14.961028227934966,-1.2124323689778294,15.96051685230152,-0.6613586588540556,17.237695642419762
8.075438888888925,15.99817790263408,-0.11173643798827015,17.187943742081927,-1.6832026719833948,16.41220505173142,-9.121647021484364,15.442570866765204,-1.1963472710502856,17.60321044921875,-0.8928406317816098,15.933069177576014,-0.11173643798827015,17.187943742081927,-1.1963472710502856,17.60321044921875,-9.121647021484364,15.442570866765204,-0.8928406317816098,15.933069177576014,-0.11173643798827015,17.187943742081927
8.496433333333357,15.9911130008182,0.32433199462900575,16.913503286000843,-1.3318162801106155,16.42456714527027,-8.655062706163108,15.87728469436233,-0.7335895209417913,17.498056772592907,-0.5684716213648926,15.80691115920608,0.32433199462900575,16.913503286000843,-0.7335895209417913,17.498056772592907,-8.655062706163108,15.87728469436233,-0.5684716213648926,15.80691115920608,0.32433199462900575,16.913503286000843
8.783475000000067,15.948047221415749,0.6850371609158401,16.91271147856841,-1.1432412746852378,16.2559253589527,-8.43255384928375,16.26593677417652,-0.6558323187932729,17.28429515941723,-0.22891089816619115,15.702641667546454,0.6850371609158401,16.91271147856841,-0.6558323187932729,17.28429515941723,-8.43255384928375,16.26593677417652,-0.22891089816619115,15.702641667546454,0.6850371609158401,16.91271147856841
9.051380555555625,15.948047221415749,0.9053607259115779,16.876840952280407,-0.7940504543727229,16.211346600506758,-8.230622211371497,16.49764107369088,-0.17773948703336373,17.42152363545186,0.044610739474933325,15.724714949324325,0.9053607259115779,16.876840952280407,-0.17773948703336373,17.42152363545186,-8.230622211371497,16.49764107369088,0.044610739474933325,15.724714949324325,0.9053607259115779,16.876840952280407
9.51064722222236,15.945663501636401,0.9938667928061022,16.702709301097972,-0.49932524414043655,16.38339645798142,-7.9385783094616045,16.49852030986064,0.09593028971369222,17.44161080025338,0.13914826660175095,15.752682247677365,0.9938667928061022,16.702709301097972,0.09593028971369222,17.44161080025338,-7.9385783094616045,16.49852030986064,0.13914826660175095,15.752682247677365,0.9938667928061022,16.702709301097972
